Project ID,Region,Subregion,DEP Segment,Station ID,Date/time (EASTERN STANDARD TIME),Surface or Bottom,Sample depth (m),Enterococcus (#/100mL),Enterococcus '<' or  '>',E. coli (#/100mL),E. coli    '<' or  '>',Fecal coliform (#/100mL),Fecal coliform '<' or  '>',"Logan Rainfall (current day), in.","Logan Rainfall (current day + previous day), in.","Logan Rainfall (current day + previous 2 days), in.",Swimmable,E. coli (#/100mL)/Fecal coliform (#/100mL)
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/29/07 8:22,B,3.8,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/29/07 8:22,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/29/07 8:11,B,8.4,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/29/07 8:11,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/29/07 7:38,B,8.7,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/29/07 7:38,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/29/07 7:25,B,6.8,31,,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/29/07 7:25,S,0.1,10,,10,,,,0,0,0,Y,10
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/21/07 9:59,S,0.1,10,<,187,,,,0,0,0,N,187
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/21/07 9:25,S,0.1,10,<,10,<,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/9/07 9:32,S,0.1,10,<,262,,,,0,0.28,0.28,N,262
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/9/07 9:13,S,0.1,10,,301,,,,0,0.28,0.28,N,301
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/9/07 8:49,S,0.1,10,<,31,,,,0,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/9/07 8:36,S,0.1,10,<,52,,,,0,0.28,0.28,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/9/07 8:26,S,0.1,10,,120,,,,0,0.28,0.28,Y,120
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/9/07 8:18,S,0.1,10,<,158,,,,0,0.28,0.28,N,158
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/9/07 8:07,S,0.1,10,<,85,,,,0,0.28,0.28,Y,85
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/9/07 7:59,B,4.5,10,<,63,,,,0,0.28,0.28,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/9/07 7:59,S,0.1,10,,10,<,,,0,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/9/07 7:50,B,4,10,<,107,,,,0,0.28,0.28,Y,107
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/9/07 7:50,S,0.1,10,<,52,,,,0,0.28,0.28,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/9/07 7:41,B,8.8,10,<,31,,,,0,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/9/07 7:41,S,0.1,10,<,31,,,,0,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/9/07 7:31,B,8.5,10,<,31,,,,0,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/9/07 7:31,S,0.1,10,<,10,<,,,0,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/9/07 7:19,B,6.5,20,,10,<,,,0,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/9/07 7:19,S,0.1,10,<,20,,,,0,0.28,0.28,Y,20
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,8/8/07 10:41,S,0.1,10,<,41,,,,0.28,0.28,0.28,Y,41
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,8/8/07 10:25,S,0.1,41,,345,,,,0.28,0.28,0.28,N,345
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,8/8/07 10:06,S,0.1,10,<,85,,,,0.28,0.28,0.28,Y,85
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,8/8/07 9:50,S,0.1,10,<,31,,,,0.28,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/8/07 9:37,S,0.1,10,<,63,,,,0.28,0.28,0.28,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,8/8/07 9:26,S,0.1,10,<,63,,,,0.28,0.28,0.28,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,8/8/07 9:17,S,0.1,10,,31,,,,0.28,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/07 9:09,B,5,10,<,97,,,,0.28,0.28,0.28,Y,97
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,8/8/07 9:09,S,0.1,86,,368,,,,0.28,0.28,0.28,N,368
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/07 9:00,B,4.7,10,<,10,,,,0.28,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,8/8/07 9:00,S,0.1,10,<,20,,,,0.28,0.28,0.28,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/07 8:51,B,9.4,10,<,10,,,,0.28,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,8/8/07 8:51,S,0.1,10,<,10,<,,,0.28,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/07 8:44,B,9,10,<,10,<,,,0.28,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,8/8/07 8:44,S,0.1,10,<,41,,,,0.28,0.28,0.28,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/07 8:33,B,6.9,20,,30,,,,0.28,0.28,0.28,Y,30
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,8/8/07 8:33,S,0.1,10,<,10,,,,0.28,0.28,0.28,Y,10
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,8/6/07 10:28,S,0.1,10,,63,,,,0,0,0,Y,63
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,8/6/07 10:14,S,0.1,10,<,988,,,,0,0,0,N,988
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,8/6/07 9:56,S,0.1,20,,187,,,,0,0,0,N,187
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,8/6/07 9:26,S,0.1,10,,10,<,,,0,0,0,Y,10
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,7/30/07 9:56,S,0.1,10,<,143,,,,1.72,1.72,4.04,N,143
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/26/07 10:47,S,0.1,10,,20,,,,0,0,0,Y,20
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/26/07 10:21,S,0.1,10,<,10,<,,,0,0,0,Y,10
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,7/26/07 9:58,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/19/07 9:34,S,0.1,20,,278,,,,0.11,0.28,0.28,N,278
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/19/07 9:23,S,0.1,10,<,288,,,,0.11,0.28,0.28,N,288
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/19/07 9:02,S,0.1,10,,31,,,,0.11,0.28,0.28,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/19/07 8:49,S,0.1,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/19/07 8:42,S,0.1,10,<,41,,,,0.11,0.28,0.28,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/19/07 8:36,S,0.1,10,<,86,,,,0.11,0.28,0.28,Y,86
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/19/07 8:27,S,0.1,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/07 8:21,B,4.7,63,,52,,,,0.11,0.28,0.28,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/19/07 8:21,S,0.1,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/07 8:16,B,5.4,10,<,41,,,,0.11,0.28,0.28,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/19/07 8:16,S,0.1,10,,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/07 8:08,B,6.2,10,<,10,,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/19/07 8:08,S,0.1,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/07 7:58,B,8.5,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/19/07 7:58,S,0.1,10,<,30,,,,0.11,0.28,0.28,Y,30
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/19/07 7:49,B,6.7,20,,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/19/07 7:49,S,0.1,10,<,10,<,,,0.11,0.28,0.28,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/18/07 9:43,S,0.1,10,<,52,,,,0.17,0.17,0.17,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/18/07 9:29,S,0.1,10,,110,,,,0.17,0.17,0.17,Y,110
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/18/07 9:07,S,0.1,10,<,52,,,,0.17,0.17,0.17,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/18/07 8:55,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/18/07 8:46,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/18/07 8:36,S,0.1,10,<,30,,,,0.17,0.17,0.17,Y,30
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/18/07 8:23,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/18/07 8:16,B,4.3,10,,20,,,,0.17,0.17,0.17,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/18/07 8:16,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/18/07 8:10,B,4,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/18/07 8:10,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/18/07 8:02,B,6.2,10,,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/18/07 8:02,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/18/07 7:50,B,6.8,10,,10,,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/18/07 7:50,S,0.1,10,<,10,<,,,0.17,0.17,0.17,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/18/07 7:37,B,6.9,10,,41,,,,0.17,0.17,0.17,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/18/07 7:37,S,0.1,10,<,10,,,,0.17,0.17,0.17,Y,10
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,7/12/07 10:30,S,0.1,10,<,41,,,,0.05,0.05,0.05,Y,41
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,7/12/07 10:09,S,0.1,85,,488,,,,0.05,0.05,0.05,N,488
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/12/07 9:50,S,0.1,10,<,20,,,,0.05,0.05,0.05,Y,20
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,7/12/07 9:20,S,0.1,10,<,31,,,,0.05,0.05,0.05,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/3/07 9:38,S,0.1,10,<,148,,,,0,0,0.21,N,148
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/3/07 9:21,S,0.1,10,<,155,,,,0,0,0.21,N,155
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/3/07 8:55,S,0.1,10,<,97,,,,0,0,0.21,Y,97
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/3/07 8:39,S,0.1,10,<,10,<,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/3/07 8:30,S,0.1,10,,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/3/07 8:19,S,0.1,10,,41,,,,0,0,0.21,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/3/07 8:10,S,0.1,10,<,10,,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/3/07 8:03,B,4.3,10,<,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/3/07 8:03,S,0.1,10,<,10,<,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/3/07 7:54,B,3.9,10,,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/3/07 7:54,S,0.1,10,<,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/3/07 7:45,B,9,10,<,10,<,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/3/07 7:45,S,0.1,10,,10,,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/3/07 7:35,B,7.6,10,,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/3/07 7:35,S,0.1,10,<,10,<,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/3/07 7:24,B,6.6,10,,10,,,,0,0,0.21,Y,10
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/3/07 7:24,S,0.1,10,<,20,,,,0,0,0.21,Y,20
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,7/2/07 9:45,S,0.1,10,<,109,,,,0,0.21,0.21,Y,109
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,7/2/07 9:35,S,0.1,51,,169,,,,0,0.21,0.21,N,169
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,7/2/07 9:19,S,0.1,10,,146,,,,0,0.21,0.21,N,146
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,7/2/07 9:06,S,0.1,10,<,10,,,,0,0.21,0.21,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,7/2/07 8:58,S,0.1,10,<,20,,,,0,0.21,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,7/2/07 8:51,S,0.1,52,,121,,,,0,0.21,0.21,Y,121
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,7/2/07 8:42,S,0.1,30,,10,,,,0,0.21,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/2/07 8:35,B,4.5,20,,63,,,,0,0.21,0.21,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,7/2/07 8:35,S,0.1,10,<,20,,,,0,0.21,0.21,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/2/07 8:27,B,3,10,<,31,,,,0,0.21,0.21,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,7/2/07 8:27,S,0.1,20,,10,,,,0,0.21,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/2/07 8:17,B,9,20,,31,,,,0,0.21,0.21,Y,31
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,7/2/07 8:17,S,0.1,10,,10,<,,,0,0.21,0.21,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/2/07 8:08,B,8.3,10,<,41,,,,0,0.21,0.21,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,7/2/07 8:08,S,0.1,10,,31,,,,0,0.21,0.21,Y,31
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/2/07 7:58,B,6.7,10,,85,,,,0,0.21,0.21,Y,85
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,7/2/07 7:58,S,0.1,10,<,10,,,,0,0.21,0.21,Y,10
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,6/25/07 10:40,S,0.1,10,<,189,,,,0,0,0,N,189
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,6/25/07 10:09,S,0.1,10,<,97,,,,0,0,0,Y,97
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,6/25/07 9:43,S,0.1,10,<,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,6/15/07 9:24,S,0.1,20,,158,,,,0,0,0,N,158
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,6/15/07 9:12,S,0.1,31,,195,,,,0,0,0,N,195
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,6/15/07 8:57,S,0.1,31,,134,,,,0,0,0,N,134
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,6/15/07 8:43,S,0.1,10,,95,,,,0,0,0,Y,95
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,6/15/07 8:34,S,0.1,20,,98,,,,0,0,0,Y,98
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,6/15/07 8:26,S,0.1,20,,63,,,,0,0,0,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,6/15/07 8:14,S,0.1,10,,121,,,,0,0,0,Y,121
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,6/15/07 8:07,B,4.6,10,,143,,,,0,0,0,N,143
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,6/15/07 8:07,S,0.1,10,<,97,,,,0,0,0,Y,97
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,6/15/07 7:58,B,4.5,10,<,175,,,,0,0,0,N,175
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,6/15/07 7:58,S,0.1,10,,110,,,,0,0,0,Y,110
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,6/15/07 7:49,B,9.2,10,<,20,,,,0,0,0,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,6/15/07 7:49,S,0.1,10,<,120,,,,0,0,0,Y,120
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,6/15/07 7:37,B,7.8,10,<,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,6/15/07 7:37,S,0.1,10,,52,,,,0,0,0,Y,52
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/15/07 7:27,B,6.6,10,,31,,,,0,0,0,Y,31
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/15/07 7:27,S,0.1,10,<,143,,,,0,0,0,N,143
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,6/14/07 9:17,S,0.1,41,,122,,,,0,0,0.07,Y,122
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,6/14/07 8:55,S,0.1,20,,134,,,,0,0,0.07,N,134
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,6/14/07 8:35,S,0.1,20,,51,,,,0,0,0.07,Y,51
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,6/14/07 8:19,S,0.1,31,,98,,,,0,0,0.07,Y,98
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,6/14/07 8:10,S,0.1,20,,41,,,,0,0,0.07,Y,41
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,6/14/07 8:02,S,0.1,10,<,63,,,,0,0,0.07,Y,63
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,6/14/07 7:52,S,0.1,52,,364,,,,0,0,0.07,N,364
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,6/14/07 7:46,B,4.1,10,,216,,,,0,0,0.07,N,216
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,6/14/07 7:46,S,0.1,10,,373,,,,0,0,0.07,N,373
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,6/14/07 7:39,B,4.1,10,,185,,,,0,0,0.07,N,185
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,6/14/07 7:39,S,0.1,30,,301,,,,0,0,0.07,N,301
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,6/14/07 7:32,B,8.9,10,<,10,<,,,0,0,0.07,Y,10
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,6/14/07 7:32,S,0.1,10,,199,,,,0,0,0.07,N,199
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,6/14/07 7:23,B,5,10,<,94,,,,0,0,0.07,Y,94
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,6/14/07 7:23,S,0.1,10,,132,,,,0,0,0.07,N,132
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/14/07 7:13,B,6.6,31,,41,,,,0,0,0.07,Y,41
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,6/14/07 7:13,S,0.1,10,,20,,,,0,0,0.07,Y,20
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,6/13/07 9:50,S,0.1,30,,341,,,,0,0.07,0.08,N,341
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,144,6/13/07 9:39,S,0.1,31,,120,,,,0,0.07,0.08,Y,120
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,6/13/07 9:20,S,0.1,10,,52,,,,0,0.07,0.08,Y,52
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,6/13/07 8:53,S,0.1,10,,85,,,,0,0.07,0.08,Y,85
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,6/4/07 8:54,S,0.1,10,<,906,,,,1.46,1.57,1.57,N,906
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-07,012,5/31/07 10:50,S,0.1,10,,175,,,,0,0,0,N,175
BHWQM,CHARLES RIVER,UPPER BASIN,MA72-36,005,5/31/07 10:19,S,0.1,10,<,31,,,,0,0,0,Y,31
BHWQM,CHARLES RIVER,LOWER BASIN,MA72-38,166,5/31/07 9:58,S,0.1,10,<,10,,,,0,0,0,Y,10
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,5/22/07 9:37,S,0.1,20,,183,,,,0,0,0.52,N,183
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,5/22/07 9:19,S,0.1,20,,218,,,,0,0,0.52,N,218
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,5/22/07 8:51,S,0.1,20,,471,,,,0,0,0.52,N,471
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,5/22/07 8:35,S,0.1,31,,313,,,,0,0,0.52,N,313
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,5/22/07 8:25,S,0.1,10,<,85,,,,0,0,0.52,Y,85
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,5/22/07 8:15,S,0.1,10,<,145,,,,0,0,0.52,N,145
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,5/22/07 8:03,S,0.1,10,,169,,,,0,0,0.52,N,169
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,5/22/07 7:55,B,4.1,20,,121,,,,0,0,0.52,Y,121
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,007,5/22/07 7:55,S,0.1,10,<,110,,,,0,0,0.52,Y,110
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,5/22/07 7:46,B,4.4,31,,201,,,,0,0,0.52,N,201
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,008,5/22/07 7:46,S,0.1,10,<,256,,,,0,0,0.52,N,256
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,5/22/07 7:34,B,8.9,10,<,20,,,,0,0,0.52,Y,20
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,009,5/22/07 7:34,S,0.1,10,<,120,,,,0,0,0.52,Y,120
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,5/22/07 7:26,B,8.5,10,,85,,,,0,0,0.52,Y,85
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,010,5/22/07 7:26,S,0.1,10,,131,,,,0,0,0.52,N,131
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,5/22/07 7:16,B,6.8,20,,121,,,,0,0,0.52,Y,121
CSORWM,CHARLES RIVER,LOWER BASIN,MA72-38,011,5/22/07 7:16,S,0.1,10,,52,,,,0,0,0.52,Y,52
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,001,5/21/07 9:40,S,0.1,52,,328,,,,0,0.52,0.95,N,328
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,002,5/21/07 9:23,S,0.1,31,,299,,,,0,0.52,0.95,N,299
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,003,5/21/07 9:05,S,0.1,63,,262,,,,0,0.52,0.95,N,262
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,004,5/21/07 8:54,S,0.1,98,,504,,,,0,0.52,0.95,N,504
CSORWM,CHARLES RIVER,UPPER BASIN,MA72-36,005,5/21/07 8:45,S,0.1,98,,480,,,,0,0.52,0.95,N,480
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,006,5/21/07 8:38,S,0.1,120,,448,,,,0,0.52,0.95,N,448
CSORWM,CHARLES RIVER,MID-BASIN,MA72-38,145,5/21/07 8:30,S,0.1,63,,256,,,,0,0.52,0.95,N,256
